ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,INV,INVBAL,MM,MMBAL,MMCRED,CC,CCBAL,CCPURC,SDB,INCOME,LORES,HMVAL,AGE,CRSCORE,INAREA,INS,BRANCH
1.5,1,329.64,3,1615.88,4,1,0,0,,0,1,4.67,1,384.89,,,0,0,0,0,,,0,0,0,,,,1,20,17.5,107,79,719,1,0,B15
5.2,1,32.36,3,917.07,4,0,0,0,2,1,0,0,1,901.21,4,47.16,0,0,0,0,0,0,0,0,0,0,0,0,0,76,7,140,42,627,1,0,B8
3.2,1,13274.03,5,17351.38,11,1,0,0,1,2,0,0,1,14748.82,6,352.26,0,0,0,0,0,0,0,0,0,1,1374.76,1,0,28,9,136,68,685,1,0,B16
1.1,1,2163.09,2,5474.56,5,0,0,0,7,2,0,0,1,447.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,652,1,0,B2
0.7,1,275.67,1,445.94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,711,1,0,B5
3.3,1,806.44,7,2200.2,5,0,0,0,0,0,1,609.32,1,3075.01,3,76.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,592,1,1,B2
6.8,1,761.55,2,1395.71,2,0,0,0,0,0,1,16845.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1739.83,0,0,,,,,,1,1,B6
,1,3333.23,1,3286.61,3,0,0,0,0,3,0,0,1,249.06,0,0,0,0,0,0,0,0,0,0,0,1,3386.3,1,0,49,9,119,47,677,1,1,B16
1.3,1,29.76,2,242.16,0,1,0,0,1,3,0,0,1,67.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3.5,128,40,630,1,0,B6
12.6,1,10083.17,1,525.81,1,1,0,0,,0,1,50512.46,0,0,,,0,0,0,0,,,0,0,0,,,,1,19,3.5,119,66,725,1,1,B15
13.3,1,26868.18,2,12500.8,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,6,175,42,738,1,1,B3
2.9,1,245.96,3,780.31,1,0,0,0,0,0,1,676.7,1,1612.54,1,27,0,0,0,0,0,0,0,0,0,1,537,0,0,30,3,109,43,694,1,1,B13
2.9,1,11.58,1,12.38,0,0,0,0,,0,1,3259.45,0,0,,,1,1300,0,0,,,0,0,0,,,,0,36,6.5,94,48,704,1,1,B15
17.3,1,244.15,1,530.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8.5,124,59,649,1,0,B13
21.4,1,3683.54,3,6965.75,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,17838.91,0,1,297.92,0,0,71,9.5,121,75,757,1,0,B8
2.3,1,404.69,3,1288.6,2,0,1,17.03,0,3,0,0,1,37.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3.5,93,39,630,1,0,B4
1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5382.31,0,0,0,0,0,1,5297.91,0,0,21,10,95,49,693,0,1,B3
4,1,49.71,4,1557.19,3,1,1,14.28,6,6,0,0,1,1062.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3.5,88,34,646,1,1,B3
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53300,1,10535.86,0,0,1,15072.51,0,0,0,0,1,85,8,116,26,679,1,1,B5
0.3,1,208.79,2,295.77,0,0,0,0,0,2,0,0,1,448.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,665,1,1,B2
3.3,1,82.13,4,1243.49,3,0,0,0,2,0,1,0.46,1,1541.66,9,197.44,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,685,1,0,B2
4.1,1,22.78,4,1480.16,6,1,0,0,2,0,1,1656.3,1,770.12,4,254.15,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,677,1,1,B4
10,1,3554.83,5,6576.92,8,0,0,0,0,6,1,1842.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1015.66,0,0,32,10.5,99,53,677,1,0,B16
1.6,1,2089.46,7,6517.28,10,1,0,0,0,1,1,1903.24,1,3205.47,2,134.81,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.5,100,53,651,1,0,B5
13.3,1,885.96,2,1048.21,5,1,0,0,,3,1,3984.99,0,0,,,0,0,0,0,,,0,0,0,,,,0,58,8.5,115,44,660,1,1,B14
2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14990.65,0,1,0,0,1,,,,,671,1,1,B2
2.9,1,461,3,1243.97,2,0,1,16.17,,8,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,,,,,720,1,0,B15
5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14889.38,0,1,0,0,0,60,7,113,43,719,1,1,B4
,1,732.07,3,2431.96,17,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.79,0,0,45,9,109,60,693,1,0,B8
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15101.43,0,0,0,0,0,97,6,132,57,700,1,0,B6
5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54300,0,0,0,0,1,14999.57,0,1,35375.33,1,0,60,7.5,122,37,706,1,0,B3
4.3,1,733.26,2,701.34,5,0,0,0,0,0,0,0,1,946.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4.5,107,53,693,1,0,B4
,1,588.6,3,1537,2,0,0,0,0,0,0,0,1,2536.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3.5,112,37,692,1,0,B4
0.5,1,-0.29,1,56.05,0,0,0,0,0,0,0,0,1,130.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6.5,101,25,652,1,0,B1
27,1,846.08,2,2228.98,12,0,0,0,1,0,1,80.12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3637.47,1,0,84,10,129,56,698,1,1,B4
4.3,1,131.72,2,547.39,4,0,1,0.34,0,0,0,0,1,1117.01,2,85.69,0,0,0,0,0,0,1,14958.54,1,0,0,0,1,25,9.5,105,47,664,1,1,B2
,1,5399.89,3,4632.91,4,0,0,0,0,2,1,1899.8,1,4797.42,0,0,0,0,0,0,0,0,0,0,0,1,1404.06,2,0,80,4,129,27,632,1,1,B6
25.3,1,10201.44,1,1858.03,4,1,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,33,5.5,119,67,688,1,0,B18
4.4,1,1500.73,2,2469.92,1,0,0,0,0,1,1,12403.93,1,3677.65,0,0,0,0,0,0,0,0,0,0,0,1,482.63,0,0,,,,,,1,1,B4
,0,0,0,0,0,0,0,0,0,0,1,8554.42,0,0,0,0,0,0,1,1089.82,0,0,0,0,0,0,0,0,0,100,7,133,56,671,1,0,B5
4.1,1,617.07,2,1611.6,1,1,0,0,0,0,0,0,1,267.5,1,73.55,0,0,1,2470.64,0,0,0,0,0,1,0,0,0,41,7,124,43,659,1,1,B2
0.4,1,841.04,3,1013.56,1,1,0,0,0,7,0,0,1,820.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,6,99,37,647,1,0,B13
1.8,1,509.97,2,1218.1,2,0,0,0,0,4,1,417.68,1,85.47,0,0,0,0,0,0,0,0,0,0,0,1,75,0,1,11,8,83,42,702,1,0,B5
,1,161.39,2,1160.53,3,0,1,12.61,2,0,0,0,1,1630.07,5,98.52,0,0,0,0,0,0,0,0,0,0,0,0,1,60,9.5,96,40,677,1,0,B3
3,1,90.46,7,1444.89,4,1,0,0,7,6,0,0,1,1532.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,87,70,681,1,0,B1
4.3,1,1253.35,4,2932.98,12,1,0,0,2,4,1,21108.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,88,44,725,1,1,B9
8.9,1,1403.63,4,1823.47,9,1,0,0,1,0,1,39.08,1,228.1,5,219.32,0,0,0,0,0,0,0,0,0,1,0,1,0,34,7.5,103,45,676,1,0,B17
1.8,1,16.92,2,203.47,0,1,0,0,0,0,0,0,1,159.56,3,21.19,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,102,66,707,1,0,B1
3.8,1,3108.35,4,4705.29,12,1,0,0,1,3,1,18891.56,1,1682.49,0,0,0,0,0,0,0,0,0,0,0,1,3084.1,0,0,160,4.5,157,30,619,1,1,B7
4.4,1,756.2,2,54766.64,5,1,0,0,0,1,0,0,1,306.53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,4,100,54,690,1,0,B3
3.9,1,600.13,2,682.55,3,0,0,0,0,1,1,6361.7,1,887.38,0,0,1,3600,0,0,0,0,0,0,0,1,78.2,0,0,14,5.5,113,,,1,1,B3
4.1,1,10.14,0,0,0,0,0,0,0,0,1,72.89,0,0,0,0,0,0,1,607.82,0,0,0,0,0,0,0,0,0,9,6.5,102,43,635,1,0,B3
3.7,1,1494.6,1,734.49,6,1,0,0,0,0,1,12887.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,96,47,665,1,1,B1
12.8,1,333.25,3,548.34,3,0,1,6.62,0,4,1,112.64,1,127.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,78,56,698,1,0,B1
1.5,1,311.69,2,721.23,0,0,0,0,0,6,0,0,1,989.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,119,56,705,1,0,B4
0.8,1,2025.14,2,1282.48,6,1,0,0,1,4,1,1320.15,1,28.56,9,550.57,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,104,28,673,1,0,B5
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,627,1,0,B2
1.5,1,838.98,1,56.37,0,0,0,0,0,1,1,2799.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,683,1,1,B4
2.8,1,108.47,3,838.3,4,0,1,8.5,0,0,0,0,1,131.81,0,0,0,0,0,0,0,0,1,15050.24,1,0,0,0,0,74,8,109,64,680,1,0,B5
2.3,1,36.52,5,882.86,1,0,1,5.62,1,0,0,0,1,0,5,198.81,0,0,0,0,0,0,0,0,0,0,0,0,0,69,8,115,50,675,1,0,B4
4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.36,0,0,4,4,99,55,697,1,0,B3
11,1,2292.33,3,5153.07,14,0,0,0,2,0,0,0,1,4158,6,250.81,0,0,0,0,0,0,0,0,0,1,5659.07,0,0,70,3.5,129,46,679,1,0,B4
8.2,1,6070.23,1,4927.7,29,1,0,0,,4,1,10562.96,0,0,,,0,0,0,0,,,0,0,0,,,,1,47,8.5,121,,,1,0,B14
4.2,1,972.52,2,1228.36,6,0,0,0,0,2,1,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,94,42,711,1,1,B8
4.5,1,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,8,97,,,0,0,B5
17.8,1,27393.38,6,12578.88,25,1,0,0,1,9,1,2920.42,1,5791.51,0,0,1,7900,0,0,0,0,0,0,0,1,255206.58,0,0,35,10,136,62,671,1,0,B16
28.5,1,168.24,5,1316.87,15,1,0,0,,0,1,133.32,1,717.91,,,0,0,0,0,,,0,0,0,,,,0,25,5.5,97,36,736,1,0,B15
3.6,1,1055.21,5,1802.56,8,1,0,0,0,5,1,17523.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,47,9.5,97,21,633,1,0,B3
6.8,1,839.23,5,2752.21,6,0,0,0,0,2,1,819.28,1,1841.16,3,92.78,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6,101,63,687,1,0,B3
19.3,1,3900.29,4,5415.33,13,0,0,0,0,2,0,0,1,4056.17,7,514.57,0,0,0,0,0,0,0,0,0,1,0,0,0,38,11.5,118,61,641,1,0,B1
4,1,4848.44,2,888.86,1,1,1,18.47,1,0,1,2813.04,1,87.81,0,0,0,0,1,5648.1,0,0,0,0,0,1,0,1,0,28,6,102,91,747,1,0,B2
10.2,1,4680.77,3,1909.07,11,0,0,0,2,7,0,0,1,617.12,5,200.9,0,0,0,0,0,0,0,0,0,1,5099.85,0,0,22,6.5,110,34,580,1,1,B4
0.5,1,6239.41,2,2408.54,0,0,0,0,0,1,0,0,1,3727.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,110,40,714,1,0,B7
4.8,1,645.4,0,0,0,0,0,0,0,0,1,413.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,9.5,116,43,710,1,0,B2
7.5,1,11282.56,2,3245.74,3,1,0,0,0,0,0,0,1,118.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2.5,125,20,649,1,1,B7
2.3,1,158.62,3,720.2,1,0,1,22.72,1,1,1,8.23,1,384.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,662,1,0,B2
0.5,1,702.43,3,1470.54,0,0,0,0,0,2,0,0,1,787.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4.5,103,31,612,1,0,B12
2.7,1,105.19,3,759.07,2,1,0,0,2,0,0,0,1,640.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14.5,88,84,701,1,0,B3
1.8,1,766.1,5,3281.6,8,1,1,7.96,3,0,1,0.07,1,2976.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,90,74,688,1,0,B4
12.9,1,2232.61,5,8106.31,16,0,0,0,0,2,1,25021.94,1,9211.85,0,0,0,0,0,0,0,0,0,0,0,1,-26.75,0,0,7,12,91,38,636,1,0,B1
0.8,1,263.26,3,1000.63,3,0,0,0,0,1,0,0,1,1018.87,2,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9.5,124,34,704,1,0,B4
13.9,1,351.04,2,824.18,5,0,0,0,0,0,1,4026.31,1,934.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,11,90,50,631,1,0,B3
0.8,1,3837.01,2,2837.8,2,0,0,0,0,2,1,3406.88,1,28.77,1,129.83,1,1600,0,0,0,0,0,0,0,0,0,0,1,65,8,126,81,698,1,1,B3
4,1,440.33,2,1028.62,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,5,122,36,625,1,0,B4
3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2200,0,0,0,0,0,0,0,1,0,0,0,96,2.5,140,31,647,0,1,B16
0.4,1,114.13,0,0,0,0,0,0,0,0,1,2770.82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.51,0,0,41,4,117,47,604,1,1,B1
4.3,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,34,6,112,49,714,0,0,B15
1.8,1,1123.76,3,2353.18,3,0,0,0,,1,0,0,1,342.28,,,1,3300,0,0,,,0,0,0,,,,0,38,5,103,51,663,1,0,B14
0.7,1,75.53,4,1149.93,8,0,1,18.08,0,6,1,4.28,1,1217.42,3,98.69,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,103,52,646,1,0,B5
1,1,315.61,2,667.3,4,0,0,0,1,0,0,0,1,987.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,105,59,707,1,0,B7
2.4,1,876.13,2,2861.92,4,0,0,0,1,1,0,0,1,3177.1,0,0,0,0,0,0,0,0,0,0,0,1,4660.29,1,0,,,,,647,1,0,B2
1.3,1,60.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,7.5,103,54,618,0,0,B4
0.8,1,2125.38,3,3854.42,3,1,0,0,1,1,0,0,1,1082.33,4,197.39,0,0,0,0,0,0,0,0,0,1,854.93,0,0,,,,,625,1,1,B2
11.8,1,382.39,1,387.57,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127.04,0,0,36,6,114,21,651,1,0,B4
1.5,1,6886.2,2,6522.85,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19764.4,0,1,32242.26,0,0,,,,,667,1,1,B2
1.4,1,1062.1,6,3147.19,19,0,0,0,1,4,0,0,1,554.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,12,118,59,696,1,0,B4
1,1,453.57,3,1572.24,4,0,1,2.91,0,3,1,1227.25,1,598.25,1,51.95,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,98,25,645,1,0,B8
0.7,1,1055.5,2,1557.28,3,0,0,0,0,2,1,156.88,1,1656.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,7.5,126,53,725,1,1,B5
0.9,1,60.8,3,241.44,1,0,1,8.74,,2,1,75.01,1,423.73,,,0,0,0,0,,,0,0,0,,,,0,143,7.5,166,50,676,1,0,B14
4.7,1,424.82,3,1770.82,4,0,0,0,0,0,1,1629.74,1,4724.48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,614,1,1,B1
4.2,1,57.82,3,784.27,3,1,0,0,0,1,0,0,1,686.66,2,77.42,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,116,47,678,1,0,B2
18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8400,0,0,0,0,1,15010.47,0,1,643.32,0,0,25,5.5,111,43,682,1,0,B13
3,0,0,0,0,0,0,0,0,0,0,1,10944.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29,8,87,51,646,1,1,B16
1.8,1,9119.16,4,6600.86,16,1,0,0,0,0,1,3077.95,1,3708.89,0,0,0,0,0,0,0,0,1,21071.65,1,1,19741.18,0,0,5,6,111,50,635,1,0,B17
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,605,1,0,B2
0.8,1,3513.35,2,3318.14,4,0,0,0,0,1,1,7656.94,1,184.72,0,0,1,7600,0,0,0,0,0,0,0,0,0,0,0,85,1.5,120,32,642,1,1,B5
2.7,1,2776.81,3,3298.16,8,0,0,0,,7,0,0,0,0,,,1,20200,0,0,,,1,16835.8,0,,,,1,5,4.5,98,55,656,1,1,B15
2.4,1,681.22,2,808.06,0,1,0,0,0,0,1,1450.28,1,501.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.5,99,45,684,1,0,B3
1.4,1,147.24,2,515.66,0,1,0,0,1,0,0,0,1,610.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,3.5,133,28,652,1,0,B2
19.9,0,0,0,0,0,0,0,0,0,0,1,35430.36,1,1107.8,0,0,1,58100,0,0,1,0,0,0,0,1,618.46,0,0,49,5,102,76,725,1,1,B6
11.5,1,883.24,4,2482.15,9,0,0,0,5,7,1,3484.46,1,74.98,1,133.88,0,0,0,0,0,0,0,0,0,1,1020.09,0,0,16,9,88,42,679,1,0,B1
4.5,1,70.75,4,791.66,4,0,0,0,0,0,1,76.15,1,897.21,1,47.67,1,7600,0,0,0,0,0,0,0,0,0,0,0,,,,,737,1,0,B17
0.5,1,9.29,1,30.14,0,0,1,8.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2375.87,0,0,14,7,91,34,683,1,0,B4
17.7,1,171.69,3,1508.37,6,1,0,0,4,3,0,0,0,0,4,55.15,0,0,0,0,0,0,1,15075.05,0,1,8646.63,0,0,63,5,123,33,665,1,0,B4
4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,6.5,88,62,632,1,1,B3
26.2,1,720.41,2,910.06,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,106,46,676,1,0,B1
3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198600,0,0,0,0,1,14956.77,0,1,183.26,0,1,,,,,654,0,1,B2
0.8,1,52.35,3,362.12,0,1,1,17.59,1,1,0,0,1,318.93,1,24.12,0,0,0,0,0,0,0,0,0,1,1233.95,0,0,,,,,676,1,0,B2
1.1,1,16.37,1,47.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4.5,113,33,621,1,0,B1
14.5,1,206.55,1,562.08,2,1,0,0,0,2,0,0,1,29.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,672,1,0,B2
2.7,1,1678.59,2,1665.13,1,0,0,0,,2,1,9654.73,1,722.05,,,0,0,0,0,,,0,0,0,,,,0,33,4.5,121,58,611,1,1,B18
2.8,1,4662.33,1,498.7,0,0,0,0,0,4,0,0,1,89.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,582,1,0,B2
4,1,765.38,6,1925.62,3,0,0,0,0,0,1,4661.32,1,7220.08,4,132.78,0,0,0,0,0,0,0,0,0,1,493.77,1,0,50,9,110,45,697,1,1,B7
5.3,1,1184.54,5,4479.49,14,1,0,0,0,0,1,9102.89,1,1662.68,4,170.05,0,0,0,0,0,0,0,0,0,1,3549.32,1,0,20,6.5,99,27,613,1,1,B1
17.2,1,1561.72,2,1509.18,2,0,0,0,0,5,1,470.51,1,1135.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,14,99,60,653,1,0,B16
2,1,324.34,4,25082.3,7,1,1,6.62,0,0,0,0,1,4262.91,3,304.9,0,0,0,0,1,54173.59,0,0,0,1,205885,0,0,30,3.5,111,75,641,1,1,B6
4.8,1,486.47,4,2072.5,13,0,0,0,3,1,1,2032.67,1,2532.17,2,94.51,0,0,0,0,0,0,0,0,0,1,4342.08,2,0,26,4.5,116,44,646,1,0,B4
3.8,1,7732.8,5,4021.35,10,1,0,0,0,3,1,5404.66,1,752.56,0,0,0,0,0,0,0,0,1,19633.14,0,1,25598.52,0,1,70,5.5,137,35,625,1,1,B7
8.6,1,1085.66,2,1701.37,3,1,0,0,1,6,0,0,1,447.46,1,59.06,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,565,1,0,B2
4.3,1,731.26,6,2217.02,7,0,0,0,3,7,1,1265.78,1,714.06,5,160.16,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6.5,96,61,713,1,0,B17
3.2,1,6.01,4,427.13,1,0,0,0,0,2,0,0,1,474.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,94,42,615,1,0,B5
4.2,1,26.39,1,19.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4.5,107,33,656,1,0,B16
3.8,1,2594.83,4,1316.89,10,0,0,0,0,7,1,169.1,1,106.76,8,344.37,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,85,40,677,1,0,B5
8.2,1,401.86,4,1770.65,5,1,0,0,0,0,1,418.5,1,1440.83,0,0,0,0,0,0,0,0,0,0,0,1,158.39,1,0,19,7.5,94,50,643,1,0,B3
1.5,1,2286.14,1,1000.7,0,0,0,0,0,0,1,297.39,1,1505.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4.5,110,26,717,1,0,B4
3.1,1,3205.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17329.44,0,1,0,0,0,28,11,104,66,687,1,0,B2
17.3,0,0,0,0,0,0,0,0,0,0,1,238.93,0,0,0,0,0,0,0,0,0,0,1,14881.54,0,0,0,0,0,25,5.5,97,49,592,1,0,B4
0.9,0,0,0,0,0,0,0,0,0,0,1,12497.51,1,208.67,0,0,0,0,0,0,0,0,1,13312.26,0,1,0,0,0,27,6.5,97,60,675,1,1,B3
4,1,585.42,17,20363.08,15,1,0,0,0,22,1,1979.45,0,0,0,0,1,8000,0,0,0,0,0,0,0,1,10154.28,0,0,60,4,114,49,686,1,1,B5
7.3,1,750.86,3,3789.43,13,0,0,0,0,0,1,723.02,1,3875.61,18,840.64,0,0,0,0,0,0,0,0,0,1,1298.46,0,0,65,3,125,50,630,1,0,B10
6.6,1,204.75,1,190.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,104,30,664,1,0,B7
2.9,1,1816.18,3,3440.39,6,0,0,0,0,0,1,2401.07,1,3167.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,605,1,0,B4
3.8,1,103.12,2,406.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8.5,124,32,667,1,0,B4
4.8,1,12.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7.5,105,34,647,1,0,B7
2.3,1,1287.37,4,2271.18,3,0,0,0,0,0,0,0,1,1385.45,3,113.16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,634,1,1,B2
2.5,1,715.57,2,1879.24,13,1,0,0,4,1,0,0,1,407.39,26,537.91,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,591,1,0,B2
4.4,1,624.27,4,1397.21,1,0,0,0,0,0,1,10.67,1,2488.76,0,0,0,0,0,0,0,0,0,0,0,1,1631.87,0,0,,,,,651,1,0,B8
0.7,1,84.59,1,69.33,0,0,0,0,0,0,1,22.97,1,158.66,0,0,0,0,0,0,0,0,1,15137.96,0,0,0,0,0,5,10.5,81,66,668,1,0,B5
4.8,1,19567.37,9,19027.93,10,0,0,0,2,0,0,0,1,3257.09,13,699.14,0,0,0,0,0,0,0,0,0,1,6691.63,0,0,60,6.5,143,42,631,1,1,B1
2.6,1,91.22,3,374.21,5,0,0,0,0,4,1,545.87,1,163.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13.5,95,61,630,1,0,B8
7.2,1,8767.59,3,1260.1,4,1,0,0,0,0,1,1021.12,1,227.48,2,232.82,0,0,0,0,0,0,1,21046.42,0,1,15.01,0,0,40,9.5,126,64,732,1,1,B1
20.8,1,2959.03,2,920.85,5,1,0,0,0,0,0,0,1,423.05,0,0,1,8800,0,0,0,0,0,0,0,0,0,0,0,,,,,678,1,0,B2
10.3,1,298.23,3,2019.88,6,1,0,0,,4,0,0,0,0,,,0,0,0,0,,,0,0,0,,,,0,15,9.5,82,53,715,1,0,B15
4.4,1,867.97,2,2490.27,8,0,0,0,0,2,1,1657.93,1,355.76,0,0,0,0,0,0,0,0,0,0,0,1,2619.84,0,0,62,8.5,120,50,672,1,0,B1
1.2,1,196.36,6,1406.52,7,0,0,0,1,8,0,0,1,2207.79,2,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,123,28,621,1,0,B6
6.8,1,3118.13,3,2030.58,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,11,121,53,689,1,1,B9
4.5,1,4221.49,4,2184.19,7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74.48,0,0,27,6,111,39,629,1,0,B8
,1,183.8,2,764.76,3,0,1,6.98,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37561.14,0,0,,,,,640,1,0,B2
